section,key,context,source,description,notes,placeholders,screenshot,references,translation,status,previous_source,source_hash
strings,PowerRoot.RootDegreeHint,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.","Nhập số nguyên từ −128 đến 127, khác 0. Với bậc âm, hãy tính căn với bậc dương tương ứng trước rồi lấy 1 chia cho kết quả.",,,,,,,untranslated,,fdd0c512dbe5833505659f3faa5c510f446cc83a9fa7761d3597be2eb9567e71
strings,PowerRoot.RootStepMeaning,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.","Bước {0}. Ý nghĩa của phép căn: ta cần tìm một số x sao cho {1} = {2}. Khi tìm được x, x chính là căn bậc {3} của {2}.",,,"{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{1}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{2}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{3}: Cần bổ sung ý nghĩa và ví dụ cho biến này.",,Views/PowerRootView.xaml.cs:1162,,untranslated,,6cc20de424b461c05ed66f15dae69cfcf0470cb53d98931fbe6a7bce7e6b594e
strings,PowerRoot.RootStepPositive,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.","Bước {0}. Số dưới dấu căn là số dương và bậc căn là {1}, nên kết quả thực cần tìm là một số dương.",,,"{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{1}: Cần bổ sung ý nghĩa và ví dụ cho biến này.",,"Views/PowerRootView.xaml.cs:1295
Views/PowerRootView.xaml.cs:1435",,untranslated,,91ae5c9b7f0d198918c9aae0b785aa184d20cc6994452bea1b697bc13e9f12b7
strings,PowerRoot.RootStepComplexIntroduction,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.","Bước {0}. Để vẫn biểu diễn được kết quả, ta mở rộng sang số phức. Trong đó i là số đặc biệt thỏa mãn i² = −1. Một số có thể có nhiều căn phức, nên ứng dụng chọn căn chính, tức giá trị chuẩn dùng để hiển thị một kết quả duy nhất.",,,{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.,,"Views/PowerRootView.xaml.cs:1199
Views/PowerRootView.xaml.cs:1399",,untranslated,,cf20e75f9bd31bccebcb7d39ee9178302632a9967dfe65874c3745778db52a66
strings,PowerRoot.RootStepComplexSqrtExact,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.","Bước {0}. Với căn bậc hai của số âm, ta tính căn của phần dương trước: √{1} = {2}. Sau đó gắn thêm i vì i² = −1, nên {3} = {4}.",,,"{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{1}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{2}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{3}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{4}: Cần bổ sung ý nghĩa và ví dụ cho biến này.",,,,untranslated,,23b60f363c358481eb236a82ec9adbf5a4e05609c646e4ae17b7fa7c03573b77
strings,PowerRoot.RootStepComplexSqrtApprox,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.","Bước {0}. Với căn bậc hai của số âm, ta tính gần đúng căn của phần dương trước: √{1} ≈ {2}. Sau đó gắn thêm i vì i² = −1, nên {3} ≈ {4}.",,,"{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{1}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{2}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{3}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{4}: Cần bổ sung ý nghĩa và ví dụ cho biến này.",,,,untranslated,,c5cbe0d773ac09b4fda1841f4455a826d51b61ea185c001da215475fa70178f8
strings,PowerRoot.RootStepComplexGeneral,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.","Bước {0}. Với căn bậc {1} của một số âm, có nhiều kết quả trong số phức. Sau khi chọn căn chính và tính toán, ta được {2} ≈ {3}.",,,"{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{1}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{2}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{3}: Cần bổ sung ý nghĩa và ví dụ cho biến này.",,,,untranslated,,37d98fd93528ac19f889f3f631aef32d1dc0d01195b40b1c4683fd3907bb8247
strings,PowerRoot.RootStepExactCandidate,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.",Bước {0}. Ta nhận thấy số phù hợp là {1}.,,,"{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{1}: Cần bổ sung ý nghĩa và ví dụ cho biến này.",,Views/PowerRootView.xaml.cs:1317,,untranslated,,a588e0b42ad56f3473a694387ebb0eeb125aac8d5b669e475bcdf5e9f026a63e
strings,PowerRoot.RootStepExactCheck,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.","Bước {0}. Kiểm tra lại: {1} = {2}. Phép kiểm tra đúng, nên đây là kết quả chính xác.",,,"{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{1}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{2}: Cần bổ sung ý nghĩa và ví dụ cho biến này.",,Views/PowerRootView.xaml.cs:1323,,untranslated,,25bfd1dcf331331cfb22e785cd68817a49bf60a1c8d2d86ebf107014e5cba9c2
strings,PowerRoot.RootStepApproxCalculation,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.","Bước {0}. Không có số nguyên nào khi nâng lên lũy thừa bậc {1} cho đúng {2}, nên kết quả không phải là một số nguyên. Tính gần đúng được: {3} ≈ {4}.",,,"{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{1}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{2}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{3}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{4}: Cần bổ sung ý nghĩa và ví dụ cho biến này.",,,,untranslated,,1a71bd544267b468787747d0dd999d7a8bbf84036db4c2b8b7da96b185c4f6d1
strings,PowerRoot.RootStepApproxCheck,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.","Bước {0}. Kiểm tra gần đúng: ({1}){2} ≈ {3}. Giá trị thu được quay lại gần số ban đầu, nên kết quả phù hợp.",,,"{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{1}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{2}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{3}: Cần bổ sung ý nghĩa và ví dụ cho biến này.",,"Views/PowerRootView.xaml.cs:1267
Views/PowerRootView.xaml.cs:1351",,untranslated,,7357f6079034c773874013feb0fbac9c4e803f35c81cc560d59c5df06d43d124
strings,PowerRoot.RootStepRealExactConclusion,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.",Kết luận: {0} = {1}.,,,"{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{1}: Cần bổ sung ý nghĩa và ví dụ cho biến này.",,,,untranslated,,4c55ac08906d18fb5b3de57302dbbc0b2bf5546443e9238bb677c5ee3111224d
strings,PowerRoot.RootStepRealApproxConclusion,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.",Kết luận: {0} ≈ {1}. Dấu ≈ cho biết kết quả đã được làm tròn.,,,"{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{1}: Cần bổ sung ý nghĩa và ví dụ cho biến này.",,,,untranslated,,222502fe9d0b44f38acd094276be444dc87533e6a1ed6889d782b49f5ddac8c2
strings,Formula.Proportion.Compound.Title,Công thức toán học — nội dung hướng dẫn và minh họa.,Tỉ lệ kép,,,,,"Views/ProportionFormulaView.xaml:143
Views/ProportionFormulaView.xaml:316",,untranslated,,7210f64e752972a8da10663c4610e65827a8bf15ade893116ff6092beaab220a
strings,Formula.Proportion.Compound.Relationship,Công thức toán học — nội dung hướng dẫn và minh họa.,Một đại lượng có thể phụ thuộc đồng thời vào hai hay nhiều đại lượng khác. Mỗi đại lượng có thể tác động theo chiều thuận hoặc nghịch đối với đại lượng cần tìm.,,,,,Views/ProportionFormulaView.xaml:148,,untranslated,,250244e38b3983d2ee15b7c13cf382e116271ed5a03592362984622db740c3b5
strings,Formula.Proportion.Compound.Formulas,Công thức toán học — nội dung hướng dẫn và minh họa.,"Tỉ lệ kép (ví dụ số ngày D):
D₂ = D₁ × (Q₂ ÷ Q₁) × (W₁ ÷ W₂) × (H₁ ÷ H₂)
Q = số sản phẩm → thuận với số ngày
W = số công nhân → nghịch với số ngày
H = số giờ/ngày → nghịch với số ngày",,,,,Views/ProportionFormulaView.xaml:511,,untranslated,,803f6d8c3f257379cee7fd86a3abec95cc7e5d0b5f89ebacad7db0d9d68a6219
strings,Formula.Proportion.Compound.Properties,Công thức toán học — nội dung hướng dẫn và minh họa.,"• Tỉ lệ kép: chọn đại lượng cần tìm làm trung tâm, rồi xét từng đại lượng còn lại là thuận hay nghịch với nó. Sau đó ghép các tỉ số thuận/nghịch vào cùng một công thức.",,,,,Views/ProportionFormulaView.xaml:557,,untranslated,,ae48806d1521840daf2e95ef5dcb59cacadb34d9933667d9d2300a2a32e3b43b
strings,Formula.Proportion.Mode.Single,Công thức toán học — nội dung hướng dẫn và minh họa.,Tỉ lệ đơn,,,,,Views/ProportionFormulaView.xaml:194,,untranslated,,a8f5e07b2f2f0b2fff514ae7d50b6a68b4bf0a2cfd093e432b0b08e606b9cc62
strings,Formula.Proportion.Mode.Compound,Công thức toán học — nội dung hướng dẫn và minh họa.,Tỉ lệ kép,,,,,Views/ProportionFormulaView.xaml:202,,untranslated,,7210f64e752972a8da10663c4610e65827a8bf15ade893116ff6092beaab220a
strings,Formula.Proportion.Compound.ExampleTitle,Công thức toán học — nội dung hướng dẫn và minh họa.,Ví dụ tỉ lệ kép,,,,,Views/ProportionFormulaView.xaml:712,,untranslated,,99bc662a51e87d0eab8038452b22ada2b1112b17eaf503bb16d05c70dcf38207
strings,Formula.Proportion.Compound.ExampleSummary,Công thức toán học — nội dung hướng dẫn và minh họa.,"4 công nhân × 6 giờ/ngày → 120 sản phẩm trong 5 ngày
6 công nhân × 8 giờ/ngày → 240 sản phẩm trong ? ngày",,,,,Views/ProportionFormulaView.xaml:717,,untranslated,,1d17a89a51710b3e7c3431ab02308714130fdbb9297c554303c1fb153ec0ed81
strings,Formula.Proportion.Compound.Calculation,Công thức toán học — nội dung hướng dẫn và minh họa.,"D₂ = 5 × (240 ÷ 120) × (4 ÷ 6) × (6 ÷ 8)
= 5 × 2 × 2/3 × 3/4
= 5 (ngày)",,,,,Views/ProportionFormulaView.xaml:732,,untranslated,,e20dee10b13b30e3cfd655269daf504d22e7e7babc4864ba7e0b473212b3fc4c
strings,Formula.Proportion.Compound.Example,Công thức toán học — nội dung hướng dẫn và minh họa.,Số sản phẩm tăng từ 120 lên 240 nên số ngày tăng theo tỉ lệ thuận. Nhưng số công nhân tăng từ 4 lên 6 và số giờ/ngày tăng từ 6 lên 8 nên số ngày lại giảm theo tỉ lệ nghịch. Kết hợp ba yếu tố ta được D₂ = 5 ngày.,,,,,Views/ProportionFormulaView.xaml:740,,untranslated,,2ede746129dc84c637851d61d090d5e8a751fdeb92eee6820f9c72b6fbc085b4
strings,Formula.Proportion.Compound.InteractiveFormula,Công thức toán học — nội dung hướng dẫn và minh họa.,D₂ = 5 × (Q₂ ÷ 120) × (4 ÷ W₂) × (6 ÷ H₂),,,,,Views/ProportionFormulaView.xaml:322,,untranslated,,4edbc9c137e4b1c423440f8869f3dc49bbb4a16733864fd5c808ab0caf4de38f
strings,Formula.Proportion.Compound.InteractiveProduct,Công thức toán học — nội dung hướng dẫn và minh họa.,Sản phẩm: {0},,,{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.,,Views/ProportionFormulaView.xaml.cs:344,,untranslated,,03dd83bebeb14948bb785bc0e608184d01b0bd0b9af6c3b9f7d9043cebacd3fa
strings,Formula.Proportion.Compound.InteractiveWorkers,Công thức toán học — nội dung hướng dẫn và minh họa.,Công nhân: {0},,,{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.,,Views/ProportionFormulaView.xaml.cs:349,,untranslated,,cb603c021b40ddfb27a6fff8e9be5daf344d05d6bb13be3857ae25b1a7de2f4b
strings,Formula.Proportion.Compound.InteractiveHours,Công thức toán học — nội dung hướng dẫn và minh họa.,Giờ/ngày: {0},,,{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.,,Views/ProportionFormulaView.xaml.cs:354,,untranslated,,118eb450342000422317bfbf0db699635adf7bba298dd9057e033a1d69a418ac
strings,Formula.Proportion.Compound.InteractiveDays,Công thức toán học — nội dung hướng dẫn và minh họa.,Số ngày cần: {0},,,{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.,,Views/ProportionFormulaView.xaml.cs:359,,untranslated,,f8b2b031bc03a26f57ea4af1e886cf643255cf48a26eca93cd27671c07b96b36
strings,Formula.Proportion.Compound.InteractiveHint,Công thức toán học — nội dung hướng dẫn và minh họa.,Sản phẩm tăng → số ngày tăng. Công nhân hoặc giờ/ngày tăng → số ngày giảm.,,,,,Views/ProportionFormulaView.xaml:421,,untranslated,,5e8287fccfad68d7b53ca7324a47647574942773b7ecac2ffa3def91a88acf52
strings,Formula.Proportion.Compound.Graph.Title,Công thức toán học — nội dung hướng dẫn và minh họa.,TỈ LỆ KÉP,,,,,Graphics/CompoundProportionDrawable.cs:70,,untranslated,,94f3b29eb3bde05399023c3eb229e9fcb46ba6c2e8c4e86c8a502abb4031f583
strings,Formula.Proportion.Compound.Graph.Subtitle,Công thức toán học — nội dung hướng dẫn và minh họa.,"Số ngày thay đổi theo sản phẩm, công nhân và giờ làm mỗi ngày",,,,,Graphics/CompoundProportionDrawable.cs:83,,untranslated,,ad14992f400f09fc2c383ee1edac8df0215b7c6d4dcdc13710df3b3f91383dad
strings,Formula.Proportion.Compound.Graph.Products,Công thức toán học — nội dung hướng dẫn và minh họa.,SẢN PHẨM,,,,,"Graphics/CompoundProportionDrawable.cs:103
Graphics/CompoundProportionDrawable.cs:178",,untranslated,,f1ec73b3ccdfa779fe6f25a71e1de5cc66c69e98682d1303384dd20461fce85e
strings,Formula.Proportion.Compound.Graph.Workers,Công thức toán học — nội dung hướng dẫn và minh họa.,CÔNG NHÂN,,,,,"Graphics/CompoundProportionDrawable.cs:119
Graphics/CompoundProportionDrawable.cs:189",,untranslated,,fd38983b5ccfb02cde6a85803126fea7b0f52856dfe01a947bc8fc88f6cc2e97
strings,Formula.Proportion.Compound.Graph.Hours,Công thức toán học — nội dung hướng dẫn và minh họa.,GIỜ/NGÀY,,,,,"Graphics/CompoundProportionDrawable.cs:127
Graphics/CompoundProportionDrawable.cs:200",,untranslated,,bf0e6b87b91f46f5a0582a2b519b8942102020e2c028bfd3cb08e6f8d32474af
strings,Formula.Proportion.Compound.Graph.Days,Công thức toán học — nội dung hướng dẫn và minh họa.,SỐ NGÀY,,,,,Graphics/CompoundProportionDrawable.cs:111,,untranslated,,28c57d41dd1731842909fda3b7a23643ef390141f6d1126d527b4a9e62992302
strings,Formula.Proportion.Compound.Graph.Direct,Công thức toán học — nội dung hướng dẫn và minh họa.,THUẬN,,,,,Graphics/CompoundProportionDrawable.cs:140,,untranslated,,0e5296df0a3b6f267a6ccf81d848d36e8d2c853deef55777863e0da5acd4cb77
strings,Formula.Proportion.Compound.Graph.Inverse,Công thức toán học — nội dung hướng dẫn và minh họa.,NGHỊCH,,,,,"Graphics/CompoundProportionDrawable.cs:150
Graphics/CompoundProportionDrawable.cs:160",,untranslated,,a6cda87e4f6c71fb2bd91772617782edac13a8eaa21d316753043f2b5bb17803
strings,Formula.Motion.SymbolLegend,Công thức toán học — nội dung hướng dẫn và minh họa.,Quy ước ký hiệu chính,,,,,Views/MotionFormulaView.xaml:115,,untranslated,,18ce167178b00704a0afb92f17f8f20ced0b61ba884573f63b80bf8f1a97391f
strings,Formula.Motion.Symbol.Distance,Công thức toán học — nội dung hướng dẫn và minh họa.,d: quãng đường,,,,,Views/MotionFormulaView.xaml:124,,untranslated,,371195667538633966c4922d6b89038f456f57b83d6367004d0ef5de8d62db64
strings,Formula.Motion.Symbol.Speed,Công thức toán học — nội dung hướng dẫn và minh họa.,v: vận tốc,,,,,Views/MotionFormulaView.xaml:130,,untranslated,,5944a5722db58a9c3492417a5b3041c8ef97a5f7cd490f61f42950b4a071a22a
strings,Formula.Motion.Symbol.Time,Công thức toán học — nội dung hướng dẫn và minh họa.,t: thời gian,,,,,Views/MotionFormulaView.xaml:136,,untranslated,,ac6b7385bdcfb3891f4ded9f53300f2f314979e12d683094e5bdacaa681b0ace
strings,Formula.Motion.Types.Title,Công thức toán học — nội dung hướng dẫn và minh họa.,3. CÁC DẠNG CHUYỂN ĐỘNG,,,,,Views/MotionFormulaView.xaml:296,,untranslated,,c19e697bb12bcd8a5008be25d25e0ed029d771dd6bb151d830d69b5a61f7f71c
strings,Formula.Motion.Types.Subtitle,Công thức toán học — nội dung hướng dẫn và minh họa.,Tổng hợp các dạng toán chuyển động thường gặp từ cơ bản đến nâng cao để học sinh dễ phân biệt cách làm.,,,,,Views/MotionFormulaView.xaml:301,,untranslated,,653b1768d292db2046176f40c3590d437f2955f063b84f3e210e850ce59524f0
strings,Formula.Motion.Types.Basic.Title,Công thức toán học — nội dung hướng dẫn và minh họa.,1. Dạng cơ bản – một vật chuyển động,,,,,Views/MotionFormulaView.xaml:323,,untranslated,,81356610b703d247fabcb987fee533f0d28b891c9f0e1681d5b23ead0703f229
strings,Formula.Motion.Types.Basic.Body,Công thức toán học — nội dung hướng dẫn và minh họa.,"• Tính quãng đường: d = v × t
• Tính vận tốc: v = d ÷ t
• Tính thời gian: t = d ÷ v
• Nếu có thời gian nghỉ: thời gian đi thực tế = thời gian đến − thời gian xuất phát − thời gian nghỉ.",,,,,Views/MotionFormulaView.xaml:324,,untranslated,,cc30c60f0736c17e7e5679330b98cd57b875d5cc98fc37f46ecf36ac1bc9ee2b
strings,Formula.Motion.Types.Chasing.Title,Công thức toán học — nội dung hướng dẫn và minh họa.,2. Hai vật cùng chiều – đuổi nhau / đuổi kịp,,,,,Views/MotionFormulaView.xaml:339,,untranslated,,ff6c348170f76c88f5fc8e187e5950212ea042544bd3a2fe774a455b32dbe87c
strings,Formula.Motion.Types.Chasing.Body,Công thức toán học — nội dung hướng dẫn và minh họa.,"• Hai vật đi cùng hướng, vật nhanh đuổi vật chậm.
• Thời gian đuổi kịp = khoảng cách ban đầu ÷ |v₁ − v₂|.
• Có thể xuất phát cùng lúc hoặc một vật xuất phát trước, nên cần xét độ chênh thời gian.",,,,,Views/MotionFormulaView.xaml:340,,untranslated,,8e74d84f2a049d1bd3afcb1b5ac564f4211a03156590d1cc0ad8b5cbb531a262
strings,Formula.Motion.Types.Meeting.Title,Công thức toán học — nội dung hướng dẫn và minh họa.,3. Hai vật ngược chiều – gặp nhau,,,,,Views/MotionFormulaView.xaml:355,,untranslated,,efc4394df8f7e0c98dba9f0ee24dc1608aa9389cca390fb42558bdc617250268
strings,Formula.Motion.Types.Meeting.Body,Công thức toán học — nội dung hướng dẫn và minh họa.,"• Hai vật đi ngược hướng nhau.
• Thời gian gặp nhau = khoảng cách ban đầu ÷ (v₁ + v₂).
• Điểm gặp có thể tính bằng quãng đường của mỗi vật: d₁ = v₁ × t, d₂ = v₂ × t.",,,,,Views/MotionFormulaView.xaml:356,,untranslated,,af73aff68cf835a917124e2cf5ed7c7c78e35221663255bc63f34d9def1f0003
strings,Formula.Motion.Types.River.Title,Công thức toán học — nội dung hướng dẫn và minh họa.,4. Chuyển động trên dòng nước,,,,,Views/MotionFormulaView.xaml:371,,untranslated,,3292f99dd1cf62730c4c1b0dddc987799bc03ae2300f9c265d2f0e8f7f785c6c
strings,Formula.Motion.Types.River.Body,Công thức toán học — nội dung hướng dẫn và minh họa.,"• Vận tốc xuôi dòng = vận tốc thuyền + vận tốc dòng nước.
• Vận tốc ngược dòng = vận tốc thuyền − vận tốc dòng nước.
• Có thể suy ra: vận tốc thuyền = (v xuôi + v ngược) ÷ 2, vận tốc dòng nước = (v xuôi − v ngược) ÷ 2.",,,,,Views/MotionFormulaView.xaml:372,,untranslated,,ad73550e6ac03c689c17790ad91211e77c078e562aaf5ca539cd89130aec0012
strings,Formula.Motion.Types.Advanced.Title,Công thức toán học — nội dung hướng dẫn và minh họa.,5. Dạng mở rộng / nâng cao,,,,,Views/MotionFormulaView.xaml:388,,untranslated,,b4cbce6ec23385202e3bdcf2b2b59336e5921641e4f7294924f45b1d347d12dd
strings,Formula.Motion.Types.Advanced.Body,Công thức toán học — nội dung hướng dẫn và minh họa.,"• Vận tốc thay đổi trên các đoạn đường khác nhau → tính vận tốc trung bình.
• Một vật đi và về với hai vận tốc khác nhau.
• Kết hợp cùng chiều + ngược chiều trong cùng một bài.
• Có thời gian nghỉ, hoặc các vật xuất phát không cùng lúc.",,,,,Views/MotionFormulaView.xaml:389,,untranslated,,15a70d9b7a5d354c1b9f0290425065fa97f57957b4c541ffdd1d66d2a64254a0
strings,Quiz.ProblemProportion,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Tỉ lệ thuận / nghịch ↗↘,,,,,"Services/Localization/QuizLocalizationOverrides.cs:53
Services/Localization/QuizLocalizationOverrides.cs:252
Services/QuizProblemTypeCatalog.cs:29",,untranslated,,f016a7f4589c1165524c460d278b49a91720f672b62032b1fe5d1ba6802f1807
strings,Quiz.ProportionTypeTitle,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Chọn dạng tỉ lệ,,,,,"Services/Localization/QuizLocalizationOverrides.cs:64
Services/Localization/QuizLocalizationOverrides.cs:263",,untranslated,,f534e62e074c9de51083417b3cec9bcb1ce6d105078f2b7c6806764511a49c0b
strings,Quiz.ProportionDirect,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",↗ Tỉ lệ thuận,,,,,"Services/Localization/QuizLocalizationOverrides.cs:65
Services/Localization/QuizLocalizationOverrides.cs:264",,untranslated,,07d5f70dd96cf0d5cdc02d0ec668634dc7ba58384211ead161092162fa7ac79f
strings,Quiz.ProportionInverse,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",↘ Tỉ lệ nghịch,,,,,"Services/Localization/QuizLocalizationOverrides.cs:66
Services/Localization/QuizLocalizationOverrides.cs:265",,untranslated,,c6602451024b757339592d49cc60832723ddbb1f2ec6e3ede1b65214566b0225
strings,Quiz.ProportionQuestionTitle,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Bài toán tỉ lệ thuận / nghịch,,,,,"Services/Localization/QuizLocalizationOverrides.cs:67
Services/Localization/QuizLocalizationOverrides.cs:266
Views/MathPuzzlePage.xaml.cs:648",,untranslated,,33fd8a32304a69d1bdcbfafe61bfe881220a546f427c0799f2800df4ca8f38da
strings,Quiz.ProportionEssayValidationHint,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.","Ứng dụng chấm đúng dữ kiện tỉ lệ, công thức tính và giá trị đáp số.",,,,,"Services/Localization/QuizLocalizationOverrides.cs:68
Services/Localization/QuizLocalizationOverrides.cs:267
Views/MathPuzzlePage.xaml.cs:721",,untranslated,,893253a1fa28f5a85d41eb0295bf4d25aa7eda1b08a836ca658156563a286c00
strings,Quiz.ProportionEssayValidationHintAi,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.","Bắt buộc điền lời giải. Ứng dụng chấm đúng quan hệ tỉ lệ, phép tính, kết quả và đơn vị đáp số.",,,,,"Services/Localization/QuizLocalizationOverrides.cs:69
Services/Localization/QuizLocalizationOverrides.cs:268
Views/MathPuzzlePage.xaml.cs:711",,untranslated,,799e791829de32401e3026b4e2ccb18eaf77a4ec3e56a1b0140b081076e16ae0
strings,Quiz.ProportionEssayEquationPlaceholder,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Ví dụ: 24 ÷ 4 × 6 = 36,,,,,"Services/Localization/QuizLocalizationOverrides.cs:70
Services/Localization/QuizLocalizationOverrides.cs:269
Views/MathPuzzlePage.xaml.cs:736",,untranslated,,e25e14baf6a7374021f6cea030c8698dce3e98c78f11c32888b01d78f0e15694
strings,Quiz.ProblemMotion,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Chuyển động ➜⏱️,,,,,"Services/Localization/QuizLocalizationOverrides.cs:54
Services/Localization/QuizLocalizationOverrides.cs:253
Services/QuizProblemTypeCatalog.cs:32",,untranslated,,067ddaf925f05f063c5d38c5830d84ef6c7a380762cc0c0f719d8e853c20427e
strings,Quiz.MotionQuestionTitle,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Bài toán chuyển động,,,,,"Services/Localization/QuizLocalizationOverrides.cs:55
Services/Localization/QuizLocalizationOverrides.cs:254
Views/MathPuzzlePage.xaml.cs:654",,untranslated,,b9438fc691421e31fb2b891fd7d56eae6eaabd0d9466f8471006a113bc0dab37
strings,Quiz.MotionEssayValidationHint,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Nhập phép tính đúng theo dữ kiện chuyển động và đáp số kèm đúng đơn vị.,,,,,"Services/Localization/QuizLocalizationOverrides.cs:61
Services/Localization/QuizLocalizationOverrides.cs:260
Views/MathPuzzlePage.xaml.cs:723",,untranslated,,f3c05d3f2cb9612259074bbeb9539bb68a757313d778f0095f0602f30559638d
strings,Quiz.MotionEssayValidationHintAi,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.","Bắt buộc điền lời giải, phép tính và đáp số. Phép tính phải đúng quan hệ chuyển động; đáp số phải kèm đúng đơn vị.",,,,,"Services/Localization/QuizLocalizationOverrides.cs:62
Services/Localization/QuizLocalizationOverrides.cs:261
Views/MathPuzzlePage.xaml.cs:713",,untranslated,,be66e5427a6e8ca5165e3530815221da6ce711605391c88caa6f8b5f8614f5f2
strings,Quiz.MotionEssayEquationPlaceholder,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Ví dụ: 120 ÷ (60 + 40) = 1,,,,,"Services/Localization/QuizLocalizationOverrides.cs:63
Services/Localization/QuizLocalizationOverrides.cs:262
Views/MathPuzzlePage.xaml.cs:738",,untranslated,,2376a35db37d19d669aa4797d2850907c5676c862d1233d2c4ebc97565bc6613
strings,Quiz.DownloadPathPopupChooseFolder,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",📁 Chọn thư mục,,,,,"Services/Localization/QuizLocalizationOverrides.cs:120
Services/Localization/QuizLocalizationOverrides.cs:319
Views/GemmaModelCatalogPage.xaml.cs:249",,untranslated,,09242241c25f5ee6db6db72638c1714333c91935b1763dd473380e823b8dbf5e
strings,Quiz.DownloadPathPopupResetDefault,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",Mặc định,,,,,"Services/Localization/QuizLocalizationOverrides.cs:121
Services/Localization/QuizLocalizationOverrides.cs:320
Views/GemmaModelCatalogPage.xaml.cs:250",,untranslated,,9a1af367211edfaf45a7ab07c359c1a56ccb638a0e7ade3d747ff231070e1f7d
strings,Quiz.DownloadPathPopupFinalFileHeading,"Toán đố — tạo đề, làm bài, chấm bài và cấu hình giáo viên AI.",File GGUF sẽ lưu tại,,,,,"Services/Localization/QuizLocalizationOverrides.cs:122
Services/Localization/QuizLocalizationOverrides.cs:321
Views/GemmaModelCatalogPage.xaml.cs:251",,untranslated,,14d9eb07e34dfa86927216177cadc9acc18073f2ed200650031abe2420682ff6
